,Audio_files , Happy , Sad , Angry , Scary,class
1884,2_audio_104.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1885,2_audio_104.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1886,2_audio_104.wav,0.165,0.7154,0.2828,0.0238, Sad 
1887,2_audio_104.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1888,2_audio_104.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1889,2_audio_104.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1890,2_audio_105.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1891,2_audio_105.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1892,2_audio_105.wav,0.139,0.7628,0.2183,0.0332, Sad 
1893,2_audio_105.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1894,2_audio_105.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1895,2_audio_105.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1896,2_audio_105.wav,0.165,0.7154,0.2828,0.0238, Sad 
1897,2_audio_105.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1898,2_audio_105.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1899,2_audio_105.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1900,2_audio_106.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1901,2_audio_106.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1902,2_audio_106.wav,0.139,0.7628,0.2183,0.0332, Sad 
1903,2_audio_106.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1904,2_audio_106.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1905,2_audio_106.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1906,2_audio_106.wav,0.165,0.7154,0.2828,0.0238, Sad 
1907,2_audio_106.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1908,2_audio_106.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1909,2_audio_106.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1910,2_audio_107.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1911,2_audio_107.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1912,2_audio_107.wav,0.139,0.7628,0.2183,0.0332, Sad 
1913,2_audio_107.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1914,2_audio_107.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1915,2_audio_107.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1916,2_audio_107.wav,0.165,0.7154,0.2828,0.0238, Sad 
1917,2_audio_107.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1918,2_audio_107.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1919,2_audio_107.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1920,2_audio_108.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1921,2_audio_108.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1922,2_audio_108.wav,0.139,0.7628,0.2183,0.0332, Sad 
1923,2_audio_108.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1924,2_audio_108.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1925,2_audio_108.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1926,2_audio_108.wav,0.165,0.7154,0.2828,0.0238, Sad 
1927,2_audio_108.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1928,2_audio_108.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1929,2_audio_108.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1930,2_audio_109.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1931,2_audio_109.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1932,2_audio_109.wav,0.139,0.7628,0.2183,0.0332, Sad 
1933,2_audio_109.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1934,2_audio_109.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1935,2_audio_109.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1936,2_audio_109.wav,0.165,0.7154,0.2828,0.0238, Sad 
1937,2_audio_109.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1938,2_audio_109.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1939,2_audio_109.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1940,2_audio_11.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1941,2_audio_11.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1942,2_audio_11.wav,0.139,0.7628,0.2183,0.0332, Sad 
1943,2_audio_11.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1944,2_audio_11.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1945,2_audio_11.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1946,2_audio_11.wav,0.165,0.7154,0.2828,0.0238, Sad 
1947,2_audio_11.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1948,2_audio_11.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1949,2_audio_11.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1950,2_audio_110.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1951,2_audio_110.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1952,2_audio_110.wav,0.139,0.7628,0.2183,0.0332, Sad 
1953,2_audio_110.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1954,2_audio_110.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1955,2_audio_110.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1956,2_audio_110.wav,0.165,0.7154,0.2828,0.0238, Sad 
1957,2_audio_110.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1958,2_audio_110.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1959,2_audio_110.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1960,2_audio_111.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1961,2_audio_111.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1962,2_audio_111.wav,0.139,0.7628,0.2183,0.0332, Sad 
1963,2_audio_111.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1964,2_audio_111.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1965,2_audio_111.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1966,2_audio_111.wav,0.165,0.7154,0.2828,0.0238, Sad 
1967,2_audio_111.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1968,2_audio_111.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1969,2_audio_111.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1970,2_audio_112.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1971,2_audio_112.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1972,2_audio_112.wav,0.139,0.7628,0.2183,0.0332, Sad 
1973,2_audio_112.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1974,2_audio_112.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1975,2_audio_112.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1976,2_audio_112.wav,0.165,0.7154,0.2828,0.0238, Sad 
1977,2_audio_112.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1978,2_audio_112.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1979,2_audio_112.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1980,2_audio_113.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1981,2_audio_113.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1982,2_audio_113.wav,0.139,0.7628,0.2183,0.0332, Sad 
1983,2_audio_113.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1984,2_audio_113.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1985,2_audio_113.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1986,2_audio_113.wav,0.165,0.7154,0.2828,0.0238, Sad 
1987,2_audio_113.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1988,2_audio_113.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1989,2_audio_113.wav,0.2484,0.7155,0.3097,0.0278, Sad 
1990,2_audio_114.wav,0.1483,0.7509,0.2766,0.0812, Sad 
1991,2_audio_114.wav,0.1438,0.7523,0.1989,0.0452, Sad 
1992,2_audio_114.wav,0.139,0.7628,0.2183,0.0332, Sad 
1993,2_audio_114.wav,0.1402,0.7644,0.2655,0.0282, Sad 
1994,2_audio_114.wav,0.1451,0.7574,0.2851,0.0258, Sad 
1995,2_audio_114.wav,0.1532,0.7417,0.2854,0.0246, Sad 
1996,2_audio_114.wav,0.165,0.7154,0.2828,0.0238, Sad 
1997,2_audio_114.wav,0.1822,0.6808,0.2819,0.0236, Sad 
1998,2_audio_114.wav,0.2091,0.6678,0.2853,0.0245, Sad 
1999,2_audio_114.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2000,2_audio_115.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2001,2_audio_115.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2002,2_audio_115.wav,0.139,0.7628,0.2183,0.0332, Sad 
2003,2_audio_115.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2004,2_audio_115.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2005,2_audio_115.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2006,2_audio_115.wav,0.165,0.7154,0.2828,0.0238, Sad 
2007,2_audio_115.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2008,2_audio_115.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2009,2_audio_115.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2010,2_audio_116.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2011,2_audio_116.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2012,2_audio_116.wav,0.139,0.7628,0.2183,0.0332, Sad 
2013,2_audio_116.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2014,2_audio_116.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2015,2_audio_116.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2016,2_audio_116.wav,0.165,0.7154,0.2828,0.0238, Sad 
2017,2_audio_116.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2018,2_audio_116.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2019,2_audio_116.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2020,2_audio_117.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2021,2_audio_117.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2022,2_audio_117.wav,0.139,0.7628,0.2183,0.0332, Sad 
2023,2_audio_117.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2024,2_audio_117.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2025,2_audio_117.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2026,2_audio_117.wav,0.165,0.7154,0.2828,0.0238, Sad 
2027,2_audio_117.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2028,2_audio_117.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2029,2_audio_117.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2030,2_audio_118.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2031,2_audio_118.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2032,2_audio_118.wav,0.139,0.7628,0.2183,0.0332, Sad 
2033,2_audio_118.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2034,2_audio_118.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2035,2_audio_118.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2036,2_audio_118.wav,0.165,0.7154,0.2828,0.0238, Sad 
2037,2_audio_118.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2038,2_audio_118.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2039,2_audio_118.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2040,2_audio_119.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2041,2_audio_119.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2042,2_audio_119.wav,0.139,0.7628,0.2183,0.0332, Sad 
2043,2_audio_119.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2044,2_audio_119.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2045,2_audio_119.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2046,2_audio_119.wav,0.165,0.7154,0.2828,0.0238, Sad 
2047,2_audio_119.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2048,2_audio_119.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2049,2_audio_119.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2050,2_audio_12.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2051,2_audio_12.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2052,2_audio_12.wav,0.139,0.7628,0.2183,0.0332, Sad 
2053,2_audio_12.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2054,2_audio_12.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2055,2_audio_12.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2056,2_audio_12.wav,0.165,0.7154,0.2828,0.0238, Sad 
2057,2_audio_12.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2058,2_audio_12.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2059,2_audio_12.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2060,2_audio_120.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2061,2_audio_120.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2062,2_audio_120.wav,0.139,0.7628,0.2183,0.0332, Sad 
2063,2_audio_120.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2064,2_audio_120.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2065,2_audio_120.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2066,2_audio_120.wav,0.165,0.7154,0.2828,0.0238, Sad 
2067,2_audio_120.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2068,2_audio_120.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2069,2_audio_120.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2070,2_audio_121.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2071,2_audio_121.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2072,2_audio_121.wav,0.139,0.7628,0.2183,0.0332, Sad 
2073,2_audio_121.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2074,2_audio_121.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2075,2_audio_121.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2076,2_audio_121.wav,0.165,0.7154,0.2828,0.0238, Sad 
2077,2_audio_121.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2078,2_audio_121.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2079,2_audio_121.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2080,2_audio_122.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2081,2_audio_122.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2082,2_audio_122.wav,0.139,0.7628,0.2183,0.0332, Sad 
2083,2_audio_122.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2084,2_audio_122.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2085,2_audio_122.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2086,2_audio_122.wav,0.165,0.7154,0.2828,0.0238, Sad 
2087,2_audio_122.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2088,2_audio_122.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2089,2_audio_122.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2090,2_audio_123.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2091,2_audio_123.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2092,2_audio_123.wav,0.139,0.7628,0.2183,0.0332, Sad 
2093,2_audio_123.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2094,2_audio_123.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2095,2_audio_123.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2096,2_audio_123.wav,0.165,0.7154,0.2828,0.0238, Sad 
2097,2_audio_123.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2098,2_audio_123.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2099,2_audio_123.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2100,2_audio_124.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2101,2_audio_124.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2102,2_audio_124.wav,0.139,0.7628,0.2183,0.0332, Sad 
2103,2_audio_124.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2104,2_audio_124.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2105,2_audio_124.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2106,2_audio_124.wav,0.165,0.7154,0.2828,0.0238, Sad 
2107,2_audio_124.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2108,2_audio_124.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2109,2_audio_124.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2110,2_audio_125.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2111,2_audio_125.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2112,2_audio_125.wav,0.139,0.7628,0.2183,0.0332, Sad 
2113,2_audio_125.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2114,2_audio_125.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2115,2_audio_125.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2116,2_audio_125.wav,0.165,0.7154,0.2828,0.0238, Sad 
2117,2_audio_125.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2118,2_audio_125.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2119,2_audio_125.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2120,2_audio_126.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2121,2_audio_126.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2122,2_audio_126.wav,0.139,0.7628,0.2183,0.0332, Sad 
2123,2_audio_126.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2124,2_audio_126.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2125,2_audio_126.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2126,2_audio_126.wav,0.165,0.7154,0.2828,0.0238, Sad 
2127,2_audio_126.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2128,2_audio_126.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2129,2_audio_126.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2130,2_audio_127.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2131,2_audio_127.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2132,2_audio_127.wav,0.139,0.7628,0.2183,0.0332, Sad 
2133,2_audio_127.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2134,2_audio_127.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2135,2_audio_127.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2136,2_audio_127.wav,0.165,0.7154,0.2828,0.0238, Sad 
2137,2_audio_127.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2138,2_audio_127.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2139,2_audio_127.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2140,2_audio_128.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2141,2_audio_128.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2142,2_audio_128.wav,0.139,0.7628,0.2183,0.0332, Sad 
2143,2_audio_128.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2144,2_audio_128.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2145,2_audio_128.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2146,2_audio_128.wav,0.165,0.7154,0.2828,0.0238, Sad 
2147,2_audio_128.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2148,2_audio_128.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2149,2_audio_128.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2150,2_audio_129.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2151,2_audio_129.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2152,2_audio_129.wav,0.139,0.7628,0.2183,0.0332, Sad 
2153,2_audio_129.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2154,2_audio_129.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2155,2_audio_129.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2156,2_audio_129.wav,0.165,0.7154,0.2828,0.0238, Sad 
2157,2_audio_129.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2158,2_audio_129.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2159,2_audio_129.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2160,2_audio_13.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2161,2_audio_13.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2162,2_audio_13.wav,0.139,0.7628,0.2183,0.0332, Sad 
2163,2_audio_13.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2164,2_audio_13.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2165,2_audio_13.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2166,2_audio_13.wav,0.165,0.7154,0.2828,0.0238, Sad 
2167,2_audio_13.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2168,2_audio_13.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2169,2_audio_13.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2170,2_audio_130.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2171,2_audio_130.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2172,2_audio_130.wav,0.139,0.7628,0.2183,0.0332, Sad 
2173,2_audio_130.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2174,2_audio_130.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2175,2_audio_130.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2176,2_audio_130.wav,0.165,0.7154,0.2828,0.0238, Sad 
2177,2_audio_130.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2178,2_audio_130.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2179,2_audio_130.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2180,2_audio_131.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2181,2_audio_131.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2182,2_audio_131.wav,0.139,0.7628,0.2183,0.0332, Sad 
2183,2_audio_131.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2184,2_audio_131.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2185,2_audio_131.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2186,2_audio_131.wav,0.165,0.7154,0.2828,0.0238, Sad 
2187,2_audio_131.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2188,2_audio_131.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2189,2_audio_131.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2190,2_audio_132.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2191,2_audio_132.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2192,2_audio_132.wav,0.139,0.7628,0.2183,0.0332, Sad 
2193,2_audio_132.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2194,2_audio_132.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2195,2_audio_132.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2196,2_audio_132.wav,0.165,0.7154,0.2828,0.0238, Sad 
2197,2_audio_132.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2198,2_audio_132.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2199,2_audio_132.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2200,2_audio_133.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2201,2_audio_133.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2202,2_audio_133.wav,0.139,0.7628,0.2183,0.0332, Sad 
2203,2_audio_133.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2204,2_audio_133.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2205,2_audio_133.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2206,2_audio_133.wav,0.165,0.7154,0.2828,0.0238, Sad 
2207,2_audio_133.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2208,2_audio_133.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2209,2_audio_133.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2210,2_audio_134.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2211,2_audio_134.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2212,2_audio_134.wav,0.139,0.7628,0.2183,0.0332, Sad 
2213,2_audio_134.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2214,2_audio_134.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2215,2_audio_134.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2216,2_audio_134.wav,0.165,0.7154,0.2828,0.0238, Sad 
2217,2_audio_134.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2218,2_audio_134.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2219,2_audio_134.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2220,2_audio_135.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2221,2_audio_135.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2222,2_audio_135.wav,0.139,0.7628,0.2183,0.0332, Sad 
2223,2_audio_135.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2224,2_audio_135.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2225,2_audio_135.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2226,2_audio_135.wav,0.165,0.7154,0.2828,0.0238, Sad 
2227,2_audio_135.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2228,2_audio_135.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2229,2_audio_135.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2230,2_audio_136.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2231,2_audio_136.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2232,2_audio_136.wav,0.139,0.7628,0.2183,0.0332, Sad 
2233,2_audio_136.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2234,2_audio_136.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2235,2_audio_136.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2236,2_audio_136.wav,0.165,0.7154,0.2828,0.0238, Sad 
2237,2_audio_136.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2238,2_audio_136.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2239,2_audio_136.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2240,2_audio_137.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2241,2_audio_137.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2242,2_audio_137.wav,0.139,0.7628,0.2183,0.0332, Sad 
2243,2_audio_137.wav,0.1402,0.7644,0.2655,0.0282, Sad 
2244,2_audio_137.wav,0.1451,0.7574,0.2851,0.0258, Sad 
2245,2_audio_137.wav,0.1532,0.7417,0.2854,0.0246, Sad 
2246,2_audio_137.wav,0.165,0.7154,0.2828,0.0238, Sad 
2247,2_audio_137.wav,0.1822,0.6808,0.2819,0.0236, Sad 
2248,2_audio_137.wav,0.2091,0.6678,0.2853,0.0245, Sad 
2249,2_audio_137.wav,0.2484,0.7155,0.3097,0.0278, Sad 
2250,2_audio_138.wav,0.1483,0.7509,0.2766,0.0812, Sad 
2251,2_audio_138.wav,0.1438,0.7523,0.1989,0.0452, Sad 
2252,2_audio_138.wav,0.139,0.7628,0.2183,0.0332, Sad 
